2.500000e-01, 8.083722e-03
1.250000e-01, 4.071929e-03
6.250000e-02, 2.039333e-03
3.125000e-02, 1.017187e-03
1.562500e-02, 5.055307e-04
7.812500e-03, 2.512437e-04
3.906250e-03, 1.278705e-04
1.953125e-03, 7.312271e-05
9.765625e-04, 5.425051e-05
4.882812e-04, 5.016047e-05
2.441406e-04, 4.996304e-05
1.220703e-04, 5.034744e-05
