1.000000e-02, 6.786366e-03
7.812500e-03, 3.679783e-03
5.000000e-03, 1.393641e-03
3.906250e-03, 8.358446e-04
2.500000e-03, 3.367352e-04
1.953125e-03, 2.043822e-04
1.250000e-03, 8.296615e-05
9.765625e-04, 5.034744e-05
